year,month,day,hour,season,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,Airlevel,cbwd_new
2013,12,3,13,4,150,8,62.95,1023,15,SW,6,0,0,4,5
2013,12,3,14,4,120,6,51.48,1022,16,cv,1,0,0,4,5
2013,12,3,15,4,109,5,45.07,1021,17,NE,3,0,0,3,5
2013,12,3,16,4,132,1,33.95,1021,17,NE,6,0,0,4,5
2013,12,3,17,4,148,2,36.47,1021,17,cv,1,0,0,4,5
2013,12,3,18,4,160,6,62.48,1022,13,cv,1,0,0,5,5
2013,12,3,19,4,184,6,81.48,1022,9,cv,1,0,0,5,5
2013,12,3,20,4,190,6,76.18,1023,10,cv,1,0,0,5,5
2013,12,3,21,4,172,6,87.19,1024,8,cv,1,0,0,5,5
2013,12,3,22,4,203,6,87.19,1024,8,cv,1,0,0,5,5
2013,12,3,23,4,235,6,93.35,1024,7,cv,1,0,0,5,5
2013,12,4,1,4,229,6,93.35,1023,7,cv,0,0,0,5,5
2013,12,4,2,4,256,5,93.29,1023,6,SW,1,0,0,6,5
2013,12,4,3,4,281,5,87.09,1023,7,cv,0,0,0,6,5
2013,12,4,4,4,283,5,93.29,1022,6,SW,1,0,0,6,5
2013,12,4,5,4,266,4,93.24,1022,5,cv,0,0,0,6,5
2013,12,4,6,4,250,4,93.24,1021,5,cv,0,0,0,5,5
2013,12,4,7,4,257,4,93.24,1021,5,cv,0,0,0,6,5
2013,12,4,8,4,262,5,100,1021,5,cv,0,0,0,6,5
2013,12,4,9,4,284,6,93.35,1021,7,NW,1,0,0,6,5
2013,12,4,10,4,299,6,81.48,1021,9,cv,1,0,0,6,5
2013,12,4,11,4,308,6,76.18,1021,10,cv,2,0,0,6,5
2013,12,4,12,4,330,6,71.27,1019,11,NW,1,0,0,6,5
2013,12,4,13,4,328,6,66.71,1018,12,NW,3,0,0,6,5
2013,12,4,14,4,291,6,58.54,1016,14,NE,2,0,0,6,5
2013,12,4,19,4,207,8,76.52,1017,12,NW,3,0,0,5,5
2013,12,4,20,4,185,8,81.75,1018,11,NW,6,0,0,5,5
2013,12,4,21,4,175,7,81.61,1020,10,NW,9,0,0,5,5
2013,12,4,22,4,167,7,76.35,1020,11,NW,13,0,0,5,5
2013,12,4,23,4,173,7,76.35,1021,11,NW,15,0,0,5,5
2013,12,5,0,4,168,7,76.35,1021,11,cv,1,0,0,5,5
2013,12,5,1,4,165,7,81.61,1022,10,cv,1,0,0,5,5
2013,12,5,2,4,173,8,87.38,1021,10,cv,2,0,0,5,5
2013,12,5,3,4,198,8,87.38,1022,10,SW,1,0,0,5,5
2013,12,5,4,4,205,7,81.61,1022,10,SW,3,0,0,5,5
2013,12,5,5,4,202,7,87.28,1021,9,SW,5,0,0,5,5
2013,12,5,6,4,188,5,87.09,1021,7,SE,1,0,0,5,5
2013,12,5,7,4,191,5,93.29,1022,6,cv,1,0,0,5,5
2013,12,5,8,4,199,5,93.29,1023,6,cv,1,0,0,5,5
2013,12,5,9,4,203,7,100,1024,7,cv,1,0,0,5,5
2013,12,5,10,4,194,8,87.38,1024,10,cv,1,0,0,5,5
2013,12,5,11,4,177,8,71.66,1024,13,cv,1,0,0,5,5
2013,12,5,12,4,150,7,55.15,1023,16,SE,1,0,0,4,5
2013,12,5,13,4,87,5,42.32,1021,18,SE,4,0,0,3,5
2013,12,5,14,4,76,0,27.85,1020,19,SE,6,0,0,3,5
2013,12,5,15,4,64,-3,22.33,1019,19,SE,9,0,0,2,5
2013,12,5,16,4,57,-2,24.05,1019,19,SW,4,0,0,2,5
2013,12,5,17,4,68,-2,25.61,1019,18,SE,2,0,0,2,5
2013,12,5,18,4,65,0,35.87,1020,15,SW,2,0,0,2,5
2013,12,5,19,4,76,3,57.77,1021,11,cv,0,0,0,3,5
2013,12,5,20,4,90,4,75.84,1022,8,cv,0,0,0,3,5
2013,12,5,21,4,108,4,81.2,1022,7,cv,0,0,0,3,5
2013,12,5,22,4,135,4,81.2,1022,7,cv,0,0,0,4,5
2013,12,5,23,4,136,4,81.2,1022,7,cv,0,0,0,4,5
2013,12,6,0,4,133,4,86.99,1022,6,cv,0,0,0,4,5
2013,12,6,1,4,152,4,86.99,1022,6,SW,2,0,0,5,5
2013,12,6,2,4,161,4,86.99,1021,6,cv,0,0,0,5,5
2013,12,6,3,4,185,3,86.89,1021,5,cv,1,0,0,5,5
2013,12,6,4,4,153,3,93.19,1020,4,cv,1,0,0,5,5
2013,12,6,5,4,151,3,93.19,1020,4,cv,1,0,0,5,5
2013,12,6,6,4,197,3,93.19,1020,4,cv,1,0,0,5,5
2013,12,6,7,4,229,2,93.13,1020,3,cv,1,0,0,5,5
2013,12,6,8,4,223,2,93.13,1020,3,cv,1,0,0,5,5
2013,12,6,9,4,205,4,93.24,1021,5,cv,1,0,0,5,5
2013,12,6,10,4,286,7,87.28,1021,9,cv,1,0,0,6,5
2013,12,6,16,4,74,0,31.58,1016,17,cv,2,0,0,2,5
2013,12,6,17,4,71,0,31.58,1016,17,NE,2,0,0,2,5
2013,12,6,18,4,77,2,44.2,1017,14,NW,2,0,0,3,5
2013,12,6,19,4,84,4,66.27,1019,10,cv,0,0,0,3,5
2013,12,6,20,4,102,4,66.27,1019,10,NW,1,0,0,3,5
2013,12,6,21,4,123,4,75.84,1020,8,cv,1,0,0,4,5
2013,12,6,22,4,132,4,81.2,1021,7,NW,1,0,0,4,5
2013,12,6,23,4,134,4,81.2,1021,7,cv,0,0,0,4,5
2013,12,7,0,4,147,5,93.29,1020,6,cv,0,0,0,4,5
2013,12,7,1,4,178,4,86.99,1020,6,cv,0,0,0,5,5
2013,12,7,2,4,196,4,86.99,1020,6,cv,0,0,0,5,5
2013,12,7,3,4,197,4,93.24,1019,5,cv,0,0,0,5,5
2013,12,7,4,4,182,3,86.89,1019,5,cv,0,0,0,5,5
2013,12,7,5,4,174,3,86.89,1019,5,cv,0,0,0,5,5
2013,12,7,6,4,175,3,86.89,1019,5,cv,0,0,0,5,5
2013,12,7,7,4,195,3,93.19,1019,4,cv,0,0,0,5,5
2013,12,7,8,4,220,3,93.19,1020,4,cv,0,0,0,5,5
2013,12,7,9,4,214,4,93.24,1020,5,cv,0,0,0,5,5
2013,12,7,10,4,206,6,87.19,1021,8,cv,0,0,0,5,5
2013,12,7,11,4,261,6,76.18,1020,10,cv,0,0,0,6,5
2013,12,7,12,4,228,6,62.48,1019,13,cv,1,0,0,5,5
2013,12,7,13,4,208,7,62.71,1017,14,cv,2,0,0,5,5
2013,12,7,14,4,208,5,51.2,1016,15,cv,3,0,0,5,5
2013,12,7,15,4,184,5,48.03,1015,16,cv,4,0,0,5,5
2013,12,7,16,4,147,5,48.03,1014,16,NE,2,0,0,4,5
2013,12,7,17,4,145,6,54.88,1014,15,NE,4,0,0,4,5
2013,12,7,18,4,127,6,66.71,1015,12,cv,1,0,0,4,5
2013,12,7,19,4,138,7,71.47,1015,12,cv,2,0,0,4,5
2013,12,7,20,4,128,7,71.47,1015,12,NE,2,0,0,4,5
2013,12,7,21,4,141,6,81.48,1016,9,cv,1,0,0,4,5
2013,12,7,22,4,139,6,93.35,1016,7,cv,1,0,0,4,5
2013,12,7,23,4,145,6,93.35,1016,7,cv,1,0,0,4,5
2013,12,8,0,4,149,6,87.19,1015,8,cv,1,0,0,4,5
2013,12,8,1,4,148,7,87.28,1014,9,cv,1,0,0,4,5
2013,12,8,2,4,163,7,93.4,1014,8,SW,1,0,0,5,5
2013,12,8,3,4,179,7,93.4,1014,8,SW,2,0,0,5,5
2013,12,8,4,4,183,7,93.4,1013,8,SW,3,0,0,5,5
2013,12,8,5,4,215,7,87.28,1013,9,cv,0,0,0,5,5
2013,12,8,6,4,201,7,93.4,1013,8,cv,0,0,0,5,5
2013,12,8,7,4,184,7,93.4,1014,8,SW,1,0,0,5,5
2013,12,8,8,4,164,7,93.4,1015,8,cv,0,0,0,5,5
2013,12,8,9,4,169,8,93.45,1016,9,cv,0,0,0,5,5
2013,12,8,10,4,170,7,81.61,1017,10,cv,1,0,0,5,5
2013,12,8,11,4,172,7,81.61,1018,10,cv,1,0,0,5,5
2013,12,8,12,4,148,7,81.61,1017,10,SW,2,0,0,4,5
2013,12,8,13,4,130,7,76.35,1016,11,SW,4,0,0,4,5
2013,12,8,14,4,151,8,81.75,1015,11,SW,6,0,0,5,5
2013,12,8,15,4,208,8,81.75,1015,11,SW,8,0,0,5,5
2013,12,8,16,4,242,7,71.47,1016,12,cv,1,0,0,5,5
2013,12,8,17,4,226,7,71.47,1017,12,cv,2,0,0,5,5
2013,12,8,18,4,205,8,81.75,1018,11,cv,3,0,0,5,5
2013,12,8,22,4,266,8,87.38,1024,10,cv,3,0,0,6,5
2013,12,8,23,4,267,8,87.38,1024,10,cv,3,0,0,6,5
2013,12,9,0,4,273,8,81.75,1025,11,cv,4,0,0,6,5
2013,12,9,1,4,265,8,81.75,1025,11,SW,2,0,0,6,5
2013,12,9,2,4,255,8,81.75,1025,11,cv,1,0,0,6,5
2013,12,9,3,4,250,7,81.61,1025,10,cv,1,0,0,5,5
2013,12,9,4,4,245,7,81.61,1025,10,cv,1,0,0,5,5
2013,12,9,5,4,237,7,87.28,1025,9,cv,1,0,0,5,5
2013,12,9,6,4,211,8,87.38,1024,10,cv,1,0,0,5,5
2013,12,9,7,4,199,8,87.38,1025,10,cv,2,0,0,5,5
2013,12,9,8,4,113,8,87.38,1025,10,cv,2,0,0,3,5
2013,12,9,9,4,47,8,93.45,1026,9,cv,2,0,0,2,5
2013,12,9,10,4,47,8,87.38,1026,10,cv,2,0,0,2,5
2013,12,9,11,4,28,4,58.03,1027,12,cv,3,0,0,1,5
2013,12,9,12,4,23,-5,28.18,1025,13,NE,2,0,0,1,5
2013,12,9,13,4,30,-6,24.47,1024,14,cv,3,0,0,1,5
2013,12,9,14,4,20,-9,19.39,1022,14,cv,4,0,0,1,5
2013,12,9,15,4,21,-7,22.66,1021,14,NE,3,0,0,1,5
2013,12,9,16,4,17,-9,19.39,1020,14,NE,5,0,0,1,5
2013,12,9,17,4,18,-5,28.18,1020,13,SW,2,0,0,1,5
2013,12,9,18,4,25,-1,40.54,1019,12,SW,4,0,0,1,5
2013,12,9,19,4,30,-1,43.31,1020,11,SW,6,0,0,1,5
2013,12,9,20,4,29,-1,43.31,1020,11,cv,1,0,0,1,5
2013,12,9,21,4,30,0,49.8,1019,10,cv,1,0,0,1,5
2013,12,9,22,4,45,1,53.53,1019,10,cv,1,0,0,2,5
2013,12,9,23,4,36,1,57.25,1019,9,cv,1,0,0,2,5
2013,12,10,0,4,50,1,57.25,1018,9,cv,2,0,0,2,5
2013,12,10,1,4,49,1,53.53,1017,10,cv,2,0,0,2,5
2013,12,10,2,4,179,3,66.05,1016,9,cv,2,0,0,5,5
2013,12,10,15,4,43,-3,34.97,1018,12,cv,1,0,0,2,5
2013,12,10,16,4,44,-1,40.54,1018,12,SW,2,0,0,2,5
2013,12,10,17,4,62,-1,40.54,1019,12,cv,1,0,0,2,5
2013,12,10,18,4,69,0,46.58,1020,11,cv,1,0,0,2,5
2013,12,10,19,4,77,3,66.05,1021,9,SW,1,0,0,3,5
2013,12,10,20,4,91,4,70.88,1023,9,SW,2,0,0,3,5
2013,12,10,21,4,94,3,66.05,1024,9,cv,0,0,0,3,5
2013,12,10,22,4,96,3,66.05,1024,9,SW,1,0,0,3,5
2013,12,10,23,4,91,4,75.84,1025,8,SW,2,0,0,3,5
2013,12,11,0,4,88,3,66.05,1025,9,cv,1,0,0,3,5
2013,12,11,1,4,96,3,66.05,1025,9,cv,1,0,0,3,5
2013,12,11,2,4,103,4,75.84,1024,8,cv,1,0,0,3,5
2013,12,11,3,4,108,4,75.84,1024,8,cv,1,0,0,3,5
2013,12,11,4,4,107,4,75.84,1023,8,cv,1,0,0,3,5
2013,12,11,5,4,104,3,70.67,1023,8,cv,2,0,0,3,5
2013,12,11,6,4,117,3,75.67,1022,7,cv,2,0,0,4,5
2013,12,11,7,4,127,4,81.2,1023,7,cv,2,0,0,4,5
2013,12,11,8,4,133,3,75.67,1023,7,cv,2,0,0,4,5
2013,12,11,9,4,159,3,70.67,1023,8,cv,2,0,0,5,5
2013,12,11,10,4,152,4,66.27,1023,10,cv,2,0,0,5,5
2013,12,11,11,4,73,-3,32.75,1023,13,cv,4,0,0,2,5
2013,12,11,12,4,55,-6,26.11,1022,13,NE,3,0,0,2,5
2013,12,11,13,4,42,-7,24.18,1020,13,NE,5,0,0,2,5
2013,12,11,14,4,30,-7,22.66,1018,14,cv,1,0,0,1,5
2013,12,11,15,4,40,-6,24.47,1016,14,cv,3,0,0,2,5
2013,12,11,16,4,41,-6,24.47,1016,14,NE,2,0,0,2,5
2013,12,11,18,4,48,-4,32.45,1017,12,SE,5,0,0,2,5
2013,12,11,19,4,48,-4,34.66,1017,11,SE,7,0,0,2,5
2013,12,11,20,4,50,-4,37.05,1018,10,cv,1,0,0,2,5
2013,12,11,21,4,51,0,53.26,1019,9,cv,1,0,0,2,5
2013,12,11,22,4,45,-2,46,1019,9,cv,2,0,0,2,5
2013,12,11,23,4,46,-2,40.23,1019,11,cv,4,0,0,2,5
2013,12,12,0,4,59,-1,46.29,1019,10,NE,2,0,0,2,5
2013,12,12,1,4,67,1,57.25,1019,9,NW,1,0,0,2,5
2013,12,12,2,4,57,1,61.26,1019,8,cv,1,0,0,2,5
2013,12,12,3,4,63,1,61.26,1019,8,NW,2,0,0,2,5
2013,12,12,4,4,65,1,61.26,1019,8,NW,4,0,0,2,5
2013,12,12,5,4,83,0,61.01,1018,7,NW,6,0,0,3,5
2013,12,12,6,4,82,0,65.36,1018,6,NW,8,0,0,3,5
2013,12,12,7,4,84,1,70.27,1019,6,NW,10,0,0,3,5
2013,12,12,8,4,85,1,70.27,1019,6,NW,11,0,0,3,5
2013,12,12,9,4,88,2,75.49,1020,6,cv,1,0,0,3,5
2013,12,12,10,4,90,2,65.82,1021,8,cv,2,0,0,3,5
2013,12,12,11,4,90,2,61.51,1021,9,NW,2,0,0,3,5
2013,12,12,12,4,81,2,53.81,1020,11,cv,1,0,0,3,5
2013,12,12,13,4,85,2,50.36,1019,12,cv,2,0,0,3,5
2013,12,12,14,4,97,2,50.36,1018,12,cv,3,0,0,3,5
2013,12,12,15,4,98,3,54.08,1017,12,cv,4,0,0,3,5
2013,12,12,16,4,101,3,50.65,1017,13,cv,4,0,0,3,5
2013,12,12,17,4,102,3,57.77,1018,11,cv,4,0,0,3,5
2013,12,12,18,4,110,3,57.77,1019,11,cv,4,0,0,3,5
2013,12,12,19,4,137,4,70.88,1020,9,cv,4,0,0,4,5
2013,12,12,20,4,128,4,75.84,1021,8,cv,4,0,0,4,5
2013,12,12,21,4,117,5,81.34,1022,8,cv,4,0,0,4,5
2013,12,12,22,4,125,5,81.34,1023,8,cv,4,0,0,4,5
2013,12,12,23,4,128,5,81.34,1023,8,cv,4,0,0,4,5
2013,12,13,0,4,137,5,81.34,1023,8,cv,4,0,0,4,5
2013,12,13,1,4,195,5,81.34,1023,8,SW,1,0,0,5,5
2013,12,13,2,4,202,5,81.34,1023,8,cv,0,0,0,5,5
2013,12,13,9,4,106,5,81.34,1024,8,cv,1,0,0,3,5
2013,12,13,10,4,67,5,76.01,1024,9,cv,1,0,0,2,5
2013,12,13,11,4,70,5,66.49,1024,11,cv,2,0,0,2,5
2013,12,13,12,4,67,4,54.35,1023,13,cv,3,0,0,2,5
2013,12,13,13,4,69,2,44.2,1021,14,NE,2,0,0,2,5
2013,12,13,14,4,74,2,41.43,1020,15,SE,2,0,0,2,5
2013,12,13,15,4,77,2,44.2,1019,14,NE,2,0,0,3,5
2013,12,13,16,4,67,3,47.46,1019,14,NE,5,0,0,2,5
2013,12,13,17,4,71,2,44.2,1020,14,NE,7,0,0,2,5
2013,12,13,18,4,79,2,47.17,1020,13,SE,2,0,0,3,5
2013,12,13,19,4,79,2,47.17,1021,13,cv,1,0,0,3,5
2013,12,13,20,4,95,3,54.08,1022,12,NE,2,0,0,3,5
2013,12,13,21,4,90,3,54.08,1023,12,NE,4,0,0,3,5
2013,12,13,22,4,83,4,70.88,1023,9,cv,0,0,0,3,5
2013,12,13,23,4,86,4,62,1024,11,NE,2,0,0,3,5
2013,12,14,0,4,89,4,62,1024,11,NE,4,0,0,3,5
2013,12,14,1,4,83,4,62,1024,11,cv,1,0,0,3,5
2013,12,14,2,4,97,5,71.07,1024,10,cv,1,0,0,3,5
2013,12,14,3,4,107,5,71.07,1024,10,cv,1,0,0,3,5
2013,12,14,4,4,133,6,81.48,1024,9,cv,1,0,0,4,5
2013,12,14,5,4,115,7,87.28,1024,9,cv,1,0,0,3,5
2013,12,14,6,4,103,7,87.28,1024,9,cv,1,0,0,3,5
2013,12,14,7,4,101,7,87.28,1024,9,cv,1,0,0,3,5
2013,12,14,8,4,106,7,87.28,1025,9,cv,1,0.3,0.3,3,5
2013,12,14,10,4,159,8,93.45,1027,9,cv,1,0.1,1.2,5,5
2013,12,14,11,4,130,7,81.61,1027,10,cv,1,0.1,1.3,4,5
2013,12,14,12,4,135,7,81.61,1026,10,cv,1,0,0,4,5
2013,12,14,13,4,125,6,71.27,1025,11,cv,2,0,0,4,5
2013,12,14,14,4,108,6,71.27,1024,11,cv,3,0,0,3,5
2013,12,14,16,4,48,7,87.28,1024,9,cv,4,0,0,2,5
2013,12,14,17,4,90,5,71.07,1024,10,NE,2,0,0,3,5
2013,12,14,18,4,118,7,87.28,1025,9,cv,1,0,0,4,5
2013,12,14,19,4,100,6,81.48,1026,9,cv,1,0,0,3,5
2013,12,14,20,4,67,6,81.48,1027,9,cv,2,0,0,2,5
2013,12,14,21,4,43,6,81.48,1028,9,NW,2,0,0,2,5
2013,12,14,22,4,36,3,70.67,1029,8,NW,4,0,0,2,5
2013,12,14,23,4,34,2,61.51,1029,9,NW,7,0,0,1,5
2013,12,15,0,4,41,3,66.05,1029,9,cv,1,0.1,0.1,2,5
2013,12,15,1,4,46,3,66.05,1030,9,cv,2,0,0,2,5
2013,12,15,2,4,53,1,53.53,1030,10,NE,3,0,0,2,5
2013,12,15,3,4,50,2,65.82,1030,8,cv,0,0,0,2,5
2013,12,15,4,4,52,2,65.82,1029,8,cv,1,0,0,2,5
2013,12,15,5,4,38,2,70.47,1029,7,SW,2,0,0,2,5
2013,12,15,6,4,31,2,70.47,1030,7,SW,5,0,0,1,5
2013,12,15,7,4,42,3,75.67,1030,7,SW,8,0,0,2,5
2013,12,15,8,4,41,3,81.06,1031,6,SW,11,0,0,2,5
2013,12,15,9,4,45,3,81.06,1031,6,SW,14,0,0,2,5
2013,12,15,10,4,50,4,81.2,1032,7,SW,16,0,0,2,5
2013,12,15,11,4,59,3,70.67,1032,8,SW,18,0,0,2,5
2013,12,15,12,4,47,4,70.88,1033,9,SW,20,0,0,2,5
2013,12,15,13,4,45,4,66.27,1031,10,SW,22,0,0,2,5
2013,12,15,14,4,40,4,62,1030,11,SW,23,0,0,2,5
2013,12,15,15,4,33,2,53.81,1029,11,SW,24,0,0,1,5
2013,12,15,16,4,32,3,57.77,1029,11,SW,25,0,0,1,5
2013,12,15,17,4,29,3,61.76,1030,10,SW,27,0,0,1,5
2013,12,15,18,4,57,4,70.88,1029,9,SW,28,0,0,2,5
2013,12,15,19,4,78,4,75.84,1030,8,cv,1,0,0,3,5
2013,12,15,20,4,84,4,86.99,1031,6,SW,1,0,0,3,5
2013,12,15,21,4,72,3,86.89,1031,5,SW,2,0,0,2,5
2013,12,15,22,4,79,3,86.89,1032,5,cv,1,0,0,3,5
2013,12,15,23,4,80,3,93.19,1032,4,cv,2,0,0,3,5
2013,12,16,0,4,81,3,93.19,1031,4,cv,2,0,0,3,5
2013,12,16,1,4,106,3,93.19,1030,4,cv,2,0,0,3,5
2013,12,16,2,4,109,2,93.13,1030,3,SW,2,0,0,3,5
2013,12,16,3,4,102,3,93.19,1029,4,cv,0,0,0,3,5
2013,12,16,4,4,101,2,86.79,1029,4,cv,0,0,0,3,5
2013,12,16,5,4,97,2,93.13,1028,3,cv,0,0,0,3,5
2013,12,16,6,4,102,0,93.02,1028,1,cv,0,0,0,3,5
2013,12,16,7,4,105,-1,92.96,1028,0,SW,1,0,0,3,5
2013,12,16,8,4,106,0,100,1028,0,SW,2,0,0,3,5
2013,12,16,9,4,109,0,93.02,1029,1,SW,3,0,0,3,5
2013,12,16,10,4,83,2,93.13,1029,3,SW,5,0,0,3,5
2013,12,16,11,4,77,4,93.24,1029,5,SW,7,0,0,3,5
2013,12,16,12,4,53,7,93.4,1028,8,SW,9,0,0,2,5
2013,12,16,13,4,42,3,57.77,1026,11,SW,11,0,0,2,5
2013,12,16,14,4,39,0,43.6,1025,12,SW,14,0,0,2,5
2013,12,16,17,4,62,1,46.88,1023,12,SW,21,0,0,2,5
2013,12,16,18,4,61,1,53.53,1023,10,SW,22,0,0,2,5
2013,12,16,19,4,53,2,65.82,1024,8,cv,0,0,0,2,5
2013,12,16,20,4,62,2,80.92,1024,5,cv,0,0,0,2,5
2013,12,17,10,4,112,3,75.67,1024,7,cv,0,0,0,3,5
2013,12,17,11,4,104,3,66.05,1024,9,cv,1,0,0,3,5
2013,12,17,12,4,93,3,61.76,1023,10,cv,3,0,0,3,5
2013,12,17,14,4,75,2,47.17,1020,13,SW,2,0,0,2,5
2013,12,17,15,4,51,1,46.88,1020,12,SW,4,0,0,2,5
2013,12,17,16,4,66,0,43.6,1020,12,cv,1,0,0,2,5
2013,12,17,17,4,152,0,43.6,1020,12,cv,2,0,0,5,5
2013,12,17,18,4,163,4,62,1021,11,NW,2,0,0,5,5
2013,12,17,19,4,152,4,70.88,1022,9,NW,5,0,0,5,5
2013,12,17,20,4,153,3,70.67,1023,8,NW,8,0,0,5,5
2013,12,17,21,4,129,4,75.84,1024,8,NE,4,0,0,4,5
2013,12,17,22,4,87,3,81.06,1025,6,NW,2,0,0,3,5
2013,12,18,2,4,105,3,81.06,1025,6,cv,2,0,0,3,5
2013,12,18,3,4,123,3,81.06,1025,6,cv,3,0,0,4,5
2013,12,18,4,4,122,3,75.67,1025,7,cv,4,0,0,4,5
2013,12,18,5,4,149,4,81.2,1025,7,cv,5,0,0,4,5
2013,12,18,6,4,134,4,81.2,1025,7,NW,1,0,0,4,5
2013,12,18,7,4,112,4,81.2,1025,7,cv,0,0,0,3,5
2013,12,18,8,4,90,4,81.2,1026,7,NW,1,0,0,3,5
2013,12,18,9,4,82,4,81.2,1026,7,cv,0,0,0,3,5
2013,12,18,10,4,79,4,81.2,1027,7,cv,0,0,0,3,5
2013,12,18,11,4,78,4,75.84,1027,8,cv,0,0,0,3,5
2013,12,18,12,4,83,3,70.67,1027,8,cv,0,0,0,3,5
2013,12,18,13,4,73,4,66.27,1025,10,SW,1,0,0,2,5
2013,12,18,14,4,77,3,61.76,1024,10,cv,2,0,0,3,5
2013,12,18,15,4,73,2,57.51,1024,10,SW,2,0,0,2,5
2013,12,18,16,4,77,2,57.51,1024,10,SE,2,0,0,3,5
2013,12,18,17,4,72,2,57.51,1024,10,SE,4,0,0,2,5
2013,12,18,18,4,82,3,66.05,1024,9,SW,2,0,0,3,5
2013,12,18,19,4,108,3,70.67,1025,8,cv,1,0,0,3,5
2013,12,18,20,4,116,3,70.67,1025,8,SE,2,0,0,4,5
2013,12,18,21,4,120,3,70.67,1025,8,cv,1,0,0,4,5
2013,12,18,22,4,120,3,75.67,1026,7,SW,2,0,0,4,5
2013,12,18,23,4,116,3,81.06,1026,6,SW,5,0,0,4,5
2013,12,19,0,4,127,3,86.89,1025,5,SW,7,0,0,4,5
2013,12,19,1,4,148,3,86.89,1025,5,SW,8,0,0,4,5
2013,12,19,2,4,150,3,93.19,1025,4,cv,1,0,0,4,5
2013,12,19,3,4,133,2,93.13,1024,3,cv,1,0,0,4,5
2013,12,19,4,4,118,3,93.19,1024,4,cv,2,0,0,4,5
2013,12,19,5,4,113,3,93.19,1023,4,cv,3,0,0,3,5
2013,12,19,6,4,106,3,93.19,1023,4,SE,2,0,0,3,5
2013,12,19,7,4,96,3,93.19,1024,4,SE,4,0,0,3,5
2013,12,19,8,4,82,4,93.24,1024,5,cv,2,0,0,3,5
2013,12,19,9,4,91,3,86.89,1025,5,SE,2,0,0,3,5
2013,12,19,10,4,108,3,86.89,1026,5,SE,4,0,0,3,5
2013,12,19,11,4,109,3,86.89,1026,5,cv,1,0,0,3,5
2013,12,19,12,4,99,3,86.89,1026,5,SW,1,0,0,3,5
2013,12,19,13,4,94,3,81.06,1024,6,cv,1,0,0,3,5
2013,12,19,14,4,93,2,75.49,1023,6,SE,2,0,0,3,5
2013,12,19,15,4,100,2,75.49,1023,6,cv,1,0,0,3,5
2013,12,19,16,4,120,2,70.47,1023,7,NE,2,0,0,4,5
2013,12,19,17,4,122,2,75.49,1023,6,NE,5,0,0,4,5
2013,12,19,19,4,139,3,81.06,1024,6,NW,3,0,0,4,5
2013,12,19,20,4,155,3,86.89,1025,5,NW,5,0,0,5,5
2013,12,19,22,4,122,3,86.89,1026,5,NW,2,0,0,4,5
2013,12,19,23,4,109,3,81.06,1027,6,cv,1,0,0,3,5
2013,12,20,0,4,106,3,81.06,1027,6,cv,2,0,0,3,5
2013,12,20,1,4,91,3,86.89,1027,5,cv,3,0,0,3,5
2013,12,20,2,4,121,3,86.89,1026,5,NW,2,0,0,4,5
2013,12,20,3,4,114,3,86.89,1026,5,NW,4,0,0,3,5
2013,12,20,4,4,116,2,80.92,1026,5,cv,1,0,0,4,5
2013,12,20,5,4,118,3,86.89,1026,5,cv,2,0,0,4,5
2013,12,20,6,4,116,3,86.89,1026,5,cv,3,0,0,4,5
2013,12,20,7,4,119,2,80.92,1026,5,cv,4,0,0,4,5
2013,12,20,8,4,114,3,86.89,1027,5,cv,4,0,0,3,5
2013,12,20,11,4,107,3,81.06,1029,6,cv,4,0,0,3,5
2013,12,20,12,4,98,4,81.2,1028,7,NE,2,0,0,3,5
2013,12,20,13,4,94,3,70.67,1027,8,NE,4,0,0,3,5
2013,12,20,14,4,119,3,70.67,1026,8,NE,6,0,0,4,5
2013,12,20,15,4,119,3,70.67,1026,8,SE,2,0,0,4,5
2013,12,20,16,4,122,3,70.67,1026,8,cv,0,0,0,4,5
2013,12,20,17,4,112,4,75.84,1026,8,cv,1,0,0,3,5
2013,12,20,18,4,113,5,87.09,1027,7,SW,1,0,0,3,5
2013,12,20,19,4,113,5,87.09,1028,7,cv,1,0,0,3,5
2013,12,20,20,4,113,5,93.29,1028,6,cv,2,0,0,3,5
2013,12,20,23,4,107,4,86.99,1030,6,NW,4,0.1,0.3,3,5
2013,12,21,0,4,88,4,86.99,1030,6,cv,0,1.4,1.7,3,5
2013,12,21,1,4,80,4,93.24,1030,5,cv,1,1,2.7,3,5
2013,12,21,2,4,79,4,93.24,1029,5,cv,1,0.1,2.8,3,5
2013,12,21,3,4,77,4,93.24,1029,5,NW,1,0.9,3.7,3,5
2013,12,21,4,4,79,4,93.24,1029,5,cv,0,0.4,4.1,3,5
2013,12,21,5,4,105,4,93.24,1029,5,cv,0,0,0,3,5
2013,12,21,6,4,93,4,93.24,1029,5,cv,0,0.1,0.1,3,5
2013,12,21,7,4,101,4,86.99,1029,6,cv,0,0,0,3,5
2013,12,21,8,4,108,4,86.99,1030,6,cv,0,0,0,3,5
2013,12,21,9,4,103,4,86.99,1030,6,cv,0,0.1,0.1,3,5
2013,12,21,10,4,100,3,75.67,1031,7,NW,2,0,0,3,5
2013,12,21,11,4,106,3,75.67,1031,7,cv,1,0,0,3,5
2013,12,21,12,4,111,2,65.82,1030,8,NE,2,0,0,3,5
2013,12,21,13,4,110,2,61.51,1029,9,cv,1,0,0,3,5
2013,12,21,14,4,100,1,57.25,1028,9,cv,2,0,0,3,5
